g,a,b,c,ia,ib,ic,va,vb,vc
1,1,1,1,353.0940734,-21.22599484,-331.8633427,-359.0421171,-112.7576858,471.7998022
1,1,1,1,340.5647221,4.777592484,-345.337592,-336.4826846,-143.2881317,479.7708149
1,1,1,1,326.631477,30.64738936,-357.2741569,-311.9453461,-174.3528426,486.298188
1,1,1,1,311.3085669,56.37648582,-367.6803565,-286.4378675,-203.980721,490.4185877
1,1,1,1,294.565683,81.99803484,-376.5590348,-259.2339258,-233.398648,492.6325728
1,1,1,1,276.64875,107.1354772,-383.7795572,-231.5001509,-260.9993378,492.4994879
1,1,1,1,257.5445589,131.8232332,-389.3631351,-202.3979444,-288.0010498,490.3989934
1,1,1,1,237.2468163,156.0550839,-393.2972562,-172.6905874,-313.3887455,486.0793321
1,1,1,1,216.0277169,179.5067532,-395.5298391,-142.1987626,-337.5511285,479.7498901
1,1,1,1,193.8870483,202.1911848,-396.0736151,-111.2141111,-360.1616351,471.3757452
1,1,1,1,170.8018214,224.1193323,-394.9165486,-79.29654865,-381.6327025,460.92925
1,1,1,1,147.0975335,244.9818247,-392.0747659,-47.1646957,-401.3682228,448.5329176
1,1,1,1,122.7605018,264.8021953,-387.5581176,-15.23930383,-419.0417506,434.2810535
1,1,1,1,97.7841338,283.574541,-381.354108,17.17134342,-435.2218043,418.0504598
1,1,1,1,72.50346299,301.0475683,-373.5464773,49.18404869,-449.3400186,400.155969
1,1,1,1,46.91248069,317.2356287,-364.1435681,81.2305082,-461.7037995,380.4732906
1,1,1,1,20.99604894,332.1376994,-353.1292198,112.9964185,-472.0809811,359.0845615
1,1,1,1,-4.889686762,345.5488045,-340.6546019,144.3137509,-480.4764032,336.1626514
1,1,1,1,-30.7481536,357.4816574,-326.7290005,174.5269667,-486.5823152,312.0553477
1,1,1,1,-56.60118584,367.9362693,-311.3305927,204.4160489,-490.7638748,286.3478247
1,1,1,1,-82.09342375,376.7685014,-294.6705995,233.27518,-492.8202067,259.5450258
1,1,1,1,-107.2325972,383.9916543,-276.7545913,261.1368409,-492.773612,231.6367704
1,1,1,1,-132.0328657,389.5992021,-257.5618832,288.221121,-490.6516371,202.4305151
1,1,1,1,-156.1544589,393.5140574,-237.3551577,313.5474764,-486.3598086,172.8123311
1,1,1,1,-179.605463,395.748771,-216.1388796,337.8147361,-480.0386815,142.2239447
1,1,1,1,-202.3963168,396.2934664,-193.8927336,360.0533178,-471.6155337,111.5622147
1,1,1,1,-224.2239995,395.1399271,-170.911524,381.7460947,-461.2160814,79.46998593
1,1,1,1,-245.0860438,392.3004714,-147.2100363,401.2300062,-448.8672925,47.63728545
1,1,1,1,-265.0040746,387.7592802,-122.7508265,419.4926727,-434.4380207,14.94534703
1,1,1,1,-283.6852804,381.5829093,-97.89326199,435.3477275,-418.3489006,-16.99882763
1,1,1,1,-301.1615465,373.7760615,-72.61016026,449.7254852,-400.3324202,-49.39306573
1,1,1,1,-317.4217853,364.3281754,-46.90204755,461.8785289,-380.6916002,-81.18692959
1,1,1,1,-332.2506492,353.3650764,-21.11009689,472.1824773,-359.4265474,-112.7559309
1,1,1,1,-345.6608032,340.8952922,4.76982923,480.4015843,-336.7012841,-143.7003011
1,1,1,1,-357.6521417,326.8983753,30.75807264,486.7654828,-312.2416074,-174.5238764
1,1,1,1,-368.055871,311.5710491,56.48911614,491.0013913,-286.5328554,-204.4685368
1,1,1,1,-376.890797,294.9115565,81.98352277,492.9781025,-259.8674156,-233.1106877
1,1,1,1,-384.1472411,276.9068367,107.2446747,492.9336758,-231.817868,-261.1158088
1,1,1,1,-389.7261063,257.8043762,131.9259884,490.7647119,-202.9741283,-287.7905845
1,1,1,1,-393.6427701,237.6002626,156.0467539,486.5348206,-173.1306556,-313.4041657
1,1,1,1,-395.886722,216.277117,179.6138395,480.1804069,-142.416014,-337.7643938
1,1,1,1,-396.4267152,194.1290628,202.3018752,471.7927241,-111.1003744,-360.6923505
1,1,1,1,-395.2755173,171.1590614,224.1206668,461.3987714,-79.73627763,-381.6624946
1,1,1,1,-392.4205351,147.3417323,245.0830019,448.9699561,-47.63750236,-401.3324548
1,1,1,1,-387.9010505,123.0071351,264.8981028,434.6899669,-15.54071451,-419.1492531
1,1,1,1,-381.7263172,98.1458065,283.5846865,418.5413048,16.69906511,-435.2403706
1,1,1,1,-373.8820912,72.7451614,301.1410939,400.4543877,49.19478945,-449.6491781
1,1,1,1,-364.4756818,47.15260183,317.3272324,380.8725738,80.92745878,-461.8000336
1,1,1,1,-353.5157861,21.3626104,332.1573166,359.5635961,112.5949967,-472.1585935
1,1,1,1,-340.9852998,-4.641273894,345.630703,337.0026147,143.1262485,-480.1288645
1,1,1,1,-327.0508931,-30.5114568,357.5664676,312.4638655,174.1913021,-486.6551682
1,1,1,1,-311.7268323,-56.24092018,367.9718588,286.9548024,203.8199439,-490.774747
1,1,1,1,-294.9827826,-81.8628616,376.8497389,259.7495582,233.238034,-492.987593
1,1,1,1,-277.0647022,-107.0006748,384.0694604,232.0143707,260.8391726,-492.8535441
1,1,1,1,-257.9593741,-131.6887912,389.6522373,202.910596,287.8415151,-490.7521118
1,1,1,1,-237.660462,-155.921043,393.5855656,173.2018212,313.2296635,-486.4314855
1,1,1,1,-216.4402198,-179.3730869,395.8173559,142.708727,337.3923024,-480.1010303
1,1,1,1,-194.2983937,-202.0579088,396.3603404,111.7219037,360.0040499,-471.7259544
1,1,1,1,-171.2124852,-223.9859775,395.2024893,79.80116566,381.4772155,-461.2783821
1,1,1,1,-147.506593,-244.8492974,392.3599059,47.67090858,401.2102615,-448.8811709
1,1,1,1,-123.1684147,-264.6700398,387.8424587,15.73860083,418.8886544,-434.627256
1,1,1,1,-98.18833909,-283.4446938,381.6370258,-16.62595218,435.0331829,-418.4072317
1,1,1,1,-72.90922454,-300.9160651,373.8292715,-48.6828793,449.1841126,-400.5012341
1,1,1,1,-47.31747641,-317.1042859,364.4257331,-80.69875456,461.5287438,-380.8299899
1,1,1,1,-21.39946721,-332.0069967,353.4104235,-112.4971988,471.9253791,-359.4281811
1,1,1,1,4.4873469,-345.4184409,340.9350426,-143.8164981,480.3215898,-336.5050925
1,1,1,1,30.34689703,-357.3516408,327.0086813,-174.0311588,486.4279444,-312.3967863
1,1,1,1,56.20104818,-367.806615,311.6094934,-203.9217175,490.6099873,-286.6882707
1,1,1,1,81.69439742,-376.639208,294.9487262,-232.7818699,492.6665738,-259.8847047
1,1,1,1,106.8346673,-383.8627147,277.0319521,-260.6448964,492.6204047,-231.9755088
1,1,1,1,131.6359898,-389.4706073,257.8385112,-287.7312036,490.4990131,-202.7678104
1,1,1,1,155.7586675,-393.3858134,237.6310287,-313.0581616,486.2074229,-173.1492622
1,1,1,1,179.2107583,-395.6208781,216.4139918,-337.3267801,479.8867169,-142.5599374
1,1,1,1,202.0035891,-396.1659598,194.1662319,-359.5562638,471.4635838,-111.9073212
1,1,1,1,223.8314707,-395.0127357,171.1851154,-381.260869,461.0649487,-79.80408035
1,1,1,1,244.6946145,-392.1736292,147.4828543,-400.7458323,448.7165837,-47.97075211
1,1,1,1,264.6137108,-387.6327882,123.0229063,-419.0101608,434.2877232,-15.27756317
1,1,1,1,283.2959196,-381.4567885,98.16468708,-434.8666508,418.1989462,16.66770389
1,1,1,1,300.7732698,-373.6502813,72.88081905,-449.2465654,400.1826363,49.06392842
1,1,1,1,317.034605,-364.2027366,47.17192857,-461.3995369,380.5427709,80.8567653
1,1,1,1,331.8645037,-353.2400014,21.37928408,-471.7050885,359.2779507,112.4271369
1,1,1,1,345.275718,-340.7705628,-4.501379413,-479.925573,336.5530464,143.3725258
1,1,1,1,357.2681254,-326.7739879,-30.49037227,-486.2907556,312.0938069,174.1969478
1,1,1,1,367.6729133,-311.4470025,-56.22215604,-490.5279863,286.3854594,204.1425261
1,1,1,1,376.5088956,-294.7878496,-81.71730181,-492.5059925,259.720421,232.7855708
1,1,1,1,383.7663979,-276.7834702,-106.979194,-492.462874,231.6712777,260.7915954
1,1,1,1,389.346308,-257.6813645,-131.6612201,-490.2951935,202.8279754,287.4672174
1,1,1,1,393.264019,-237.4775881,-155.7827179,-486.0667075,172.9845662,313.0821407
1,1,1,1,395.5090241,-216.1547686,-179.350553,-479.7134886,142.2706574,337.4428304
1,1,1,1,396.0500575,-194.0070719,-202.0392934,-471.3271226,110.9551215,360.3720004
1,1,1,1,394.8998999,-171.0374077,-223.8588102,-460.9344474,79.59135569,381.343091
1,1,1,1,392.0459593,-147.2204109,-244.8218768,-448.5069022,47.49332629,401.013575
1,1,1,1,387.5269547,-122.8834132,-264.6398801,-434.2199194,15.35606092,418.8638578
1,1,1,1,381.3538384,-98.02528007,-283.3249071,-418.0813818,-16.840106,434.9214872
1,1,1,1,373.5105993,-72.62477958,-300.8821788,-399.9951404,-49.33789475,449.3330343
1,1,1,1,364.1052113,-47.03253682,-317.0690437,-380.4146449,-81.06992837,461.4845725
1,1,1,1,353.1463646,-21.2429512,-331.8997927,-359.1064088,-112.7385013,471.8449095
1,1,1,1,340.6168628,4.760704694,-345.373957,-336.547169,-143.2680553,479.8152233
1,1,1,1,326.6834686,30.63056338,-357.3104315,-312.0097485,-174.3326394,486.3423874
1,1,1,1,311.3604137,56.35971402,-367.7165373,-286.5019809,-203.9607957,490.462776
1,1,1,1,294.6173912,81.98130447,-376.5951153,-259.2978615,-233.3787798,492.6766406
1,1,1,1,276.7003178,107.1187932,-383.8155406,-231.5639171,-260.9795184,492.5434349
1,1,1,1,257.596006,131.8065698,-389.3990154,-202.46151,-287.9813201,490.4428295
0,0,0,0,237.2981427,156.0384407,-393.333033,-172.7533853,-313.3698543,486.1232389
0,0,0,0,216.0616882,179.4773658,-395.5522276,-142.3829907,-337.6041831,479.9813599
0,0,0,0,193.8901544,202.147744,-396.0805194,-111.5821019,-360.2448747,471.8208744
0,0,0,0,170.7734951,224.0613515,-394.9074342,-79.81891887,-381.7408666,461.5537209
0,0,0,0,147.0369298,244.9126572,-392.0492833,-47.82666407,-401.476664,449.2982676
0,0,0,0,122.671112,264.7222038,-387.5163236,-15.99028872,-419.1616996,435.1478378
0,0,0,0,97.66660471,283.4872264,-381.2957644,16.31552643,-435.3122839,418.9933195
0,0,0,0,72.36696825,300.9513246,-373.473514,48.34034087,-449.461062,401.1187969
0,0,0,0,46.76122541,317.1350214,-364.0556522,80.36438239,-461.8068682,381.4428057
0,0,0,0,20.83773462,332.0377601,-353.0248167,112.2070662,-472.2064252,360.0030407
0,0,0,0,-5.0441404,345.4551104,-340.5316318,143.6019833,-480.6075786,337.013236
0,0,0,0,-30.88750369,357.4007181,-326.5844769,173.9205274,-486.7224623,312.8131502
0,0,0,0,-56.71599974,367.8750239,-311.1606062,204.0396218,-490.9539414,286.9303199
0,0,0,0,-65.89287089,382.1675714,-289.0386578,306.0063216,-526.5081875,226.5466224
0,0,0,0,-75.36648998,398.2084038,-262.3059279,365.2204894,-542.0846573,182.8876341
0,0,0,0,-85.97523092,412.5761266,-234.3564174,408.7696499,-548.1852978,145.3558511
0,0,0,0,-96.92561819,424.3824687,-206.2627541,446.8469234,-550.3042657,109.1991041
0,0,0,0,-107.8105363,433.727722,-177.9416908,482.5437361,-550.0754899,72.41809778
0,0,0,0,-118.388697,440.7682715,-149.2051226,516.4162542,-547.0821527,36.2497941
0,0,0,0,-128.3443623,445.5637523,-120.2845171,548.5163528,-542.3986817,-1.714299564
0,0,0,0,-137.4450598,448.2952226,-91.01302935,578.796525,-535.4648242,-38.91178593
0,0,0,0,-145.7748714,448.998205,-61.31051908,606.7675888,-525.8736805,-76.44055061
0,0,0,0,-153.1397258,447.6918415,-31.58478696,631.6011671,-514.4821773,-113.0924804
0,0,0,0,-159.5000705,444.4303287,-1.758581691,654.2563016,-500.7104672,-149.7425922
0,0,0,0,-167.6969608,434.9857332,13.80808859,715.0557831,-457.8675102,-259.0793816
0,0,0,0,-178.0456498,419.6750841,25.34576706,770.057146,-420.3828764,-352.988746
0,0,0,0,-188.844726,401.0460258,35.69494339,813.0553954,-385.9018767,-431.1589979
0,0,0,0,-199.097034,380.1423171,45.50946529,846.5772773,-351.7776127,-499.204377
0,0,0,0,-208.0709103,357.7779188,54.964244,872.5306842,-317.5793939,-559.0479887
0,0,0,0,-215.4574328,334.2098522,64.22947595,892.2271336,-283.5341242,-612.8355016
0,0,0,0,-221.0859094,309.5452227,73.38660165,906.6703752,-248.8126569,-661.9078491
0,0,0,0,-224.8025623,284.1792292,82.33713028,916.2021703,-213.9258296,-706.1406817
0,0,0,0,-226.6090477,258.108677,91.0883906,921.1485382,-178.4673601,-746.11222
0,0,0,0,-226.5159031,231.2940453,99.62851764,921.4287188,-142.7034563,-782.1216526
0,0,0,0,-224.5667072,204.0717674,107.8146017,917.2711893,-106.6568979,-813.6893189
0,0,0,0,-220.8316795,176.3994434,115.6265012,908.726878,-70.9655485,-840.7231989
0,0,0,0,-215.3637487,148.2014678,123.0365729,895.4889347,-34.87987369,-863.5859626
0,0,0,0,-208.3013183,119.8225729,129.9195314,877.9370297,1.162620077,-881.650866
0,0,0,0,-199.7244045,91.21014104,136.2556115,855.7972825,36.84767721,-895.156265
0,0,0,0,-189.6886382,62.2946517,142.0071645,828.9713804,72.70397053,-904.1015292
0,0,0,0,-178.3991374,33.43576598,147.0695032,798.0772555,107.6075662,-908.174544
0,0,0,0,-166.0082851,4.55290699,151.3811416,762.1703154,142.4716911,-907.5889831
0,0,0,0,-156.9172325,-15.20905507,155.460133,661.0694611,252.3858336,-913.9907575
0,0,0,0,-147.4972944,-30.42140913,159.8265311,546.8823724,371.632872,-918.6787386
0,0,0,0,-137.3990962,-44.87937304,163.6863361,438.5343362,476.3818865,-914.9692326
0,0,0,0,-125.2366934,-60.31321571,166.8809641,349.2177919,554.5073689,-903.7247743
0,0,0,0,-114.2887485,-73.57115174,169.2887693,246.7084659,638.8863264,-885.573457
0,0,0,0,-103.2337877,-86.05593178,170.8843604,146.2099509,715.0791933,-861.2611784
0,0,0,0,-91.92862847,-97.93746119,171.6527293,48.90633574,782.1954967,-831.0699987
0,0,0,0,-80.50681523,-109.0948567,171.587628,-44.76479148,840.5692086,-795.7709067
0,0,0,0,-68.95080325,-119.5650626,170.7026546,-135.2283803,890.8737463,-755.6105217
0,0,0,0,-57.22552074,-129.3864862,168.9993925,-223.0697329,933.8185641,-710.7146146
0,0,0,0,-45.47762968,-138.4476723,166.510036,-307.2155191,969.1246567,-661.8767616
0,0,0,0,-33.68256893,-146.7845148,163.2465575,-387.9114142,997.2215597,-609.2779609
0,0,0,0,-21.09801814,-154.4235881,158.4939662,-458.2799906,1018.562883,-560.2515439
0,0,0,0,-9.241619271,-161.2978055,153.70098,-532.8670448,1032.892937,-499.9944527
0,0,0,0,2.402187056,-167.4440224,148.3898556,-605.063043,1040.561306,-435.4693059
0,0,0,0,14.01782057,-172.8764687,142.3913113,-673.217295,1041.755871,-368.5085446
0,0,0,0,25.44699493,-177.5317295,135.7984834,-736.8129575,1036.775728,-299.934789
0,0,0,0,36.7012625,-181.4295904,128.620486,-795.8420102,1025.755949,-229.8852051
0,0,0,0,47.79411306,-184.5778588,120.8526277,-850.7874445,1008.970914,-158.1553125
0,0,0,0,58.57637879,-186.9411448,112.6070001,-900.9889178,986.7938483,-85.77717977
0,0,0,0,69.06458788,-188.533917,103.8823974,-946.5322432,959.3817193,-12.8225996
0,0,0,0,79.26214055,-189.3567794,94.67697199,-987.6766524,926.8388557,60.86440333
0,0,0,0,89.07880937,-189.4489602,85.11848099,-1023.240775,889.2381248,134.030339
0,0,0,0,98.51571695,-188.8089164,75.20516779,-1053.779092,846.9499002,206.8560294
0,0,0,0,107.5457859,-187.4068982,64.93512937,-1079.369331,800.3314005,279.068173
0,0,0,0,116.0554154,-185.2655161,54.44322737,-1100.32571,749.9958035,350.3546147
0,0,0,0,124.0482663,-182.3938068,43.73548266,-1116.076057,696.0817365,420.0203626
0,0,0,0,131.5320441,-178.7869822,32.80025672,-1127.002426,638.4796955,488.5468996
0,0,0,0,138.402649,-174.4981155,21.79323032,-1132.626596,578.1843,554.4670069
0,0,0,0,144.6717302,-169.5312361,10.70759759,-1133.379701,515.0325974,618.370303
0,0,0,0,150.3367196,-163.8832996,-0.456400146,-1128.959074,449.1957708,679.7869791
0,0,0,0,155.3253293,-157.6291308,-11.5530149,-1119.627809,381.4944514,738.1565268
0,0,0,0,159.6422974,-150.7763246,-22.57862267,-1105.384018,311.960124,793.4484361
0,0,0,0,163.289323,-143.3123812,-33.54669611,-1086.255786,240.4911457,845.7880561
0,0,0,0,166.2149192,-135.345016,-44.29944196,-1062.450406,168.1812672,894.2917381
0,0,0,0,168.4267379,-126.8744214,-54.84352936,-1033.990338,95.09288659,938.9199315
0,0,0,0,169.9219817,-117.8914416,-65.18467428,-1000.88871,21.05775141,979.8528604
0,0,0,0,170.6802719,-108.5225831,-75.17724943,-963.5950532,-52.80916105,1016.426197
0,0,0,0,170.7081739,-98.76511703,-84.8298525,-922.1366775,-126.6100313,1048.766986
0,0,0,0,170.0007576,-88.60939312,-94.14655047,-876.4591317,-200.2861302,1076.766305
0,0,0,0,168.5681792,-78.19887006,-102.9952785,-827.1957162,-272.9265715,1100.141924
0,0,0,0,166.4156628,-67.53073459,-111.3834463,-774.3887475,-344.2850825,1118.694098
0,0,0,0,163.5369792,-56.59538602,-119.3137291,-717.9604348,-414.6576189,1132.637912
0,0,0,0,159.9727803,-45.54543984,-126.6753607,-658.6885916,-483.0265763,1141.734679
0,0,0,0,155.7246723,-34.37220339,-133.4780457,-596.6051482,-549.3332107,1145.957302
0,0,0,0,150.7879462,-23.07367969,-139.7183876,-531.5891318,-613.7680995,1145.376018
0,0,0,0,145.2303228,-11.80420319,-145.3109986,-464.653318,-675.1688175,1139.841737
0,0,0,0,139.0529727,-0.556175911,-150.2639945,-395.6971612,-733.788893,1129.505024
0,0,0,0,132.2511264,10.67144353,-154.5730986,-324.8547277,-789.3060349,1114.182113
0,0,0,0,124.9136017,21.73310403,-158.1825803,-252.6592049,-841.7181005,1094.39472
0,0,0,0,117.0462164,32.62665326,-161.0955769,-179.5382767,-890.3021295,1069.8589
0,0,0,0,108.6372737,43.36288881,-163.3106335,-105.1410369,-935.5181031,1040.676304
0,0,0,0,99.80594201,53.78969148,-164.7958604,-30.8736414,-976.2483172,1007.139525
0,0,0,0,90.54873841,63.9178481,-165.557981,43.72288182,-1013.070832,969.3644743
0,0,0,0,80.8629614,73.74553516,-165.59195,118.3071339,-1045.53134,927.2410874
0,0,0,0,70.87454287,83.14531814,-164.8972635,192.0782476,-1073.451093,881.3894199
0,0,0,0,60.58902135,92.11791823,-163.4796224,265.0280566,-1096.807759,831.7972432
0,0,0,0,49.99066246,100.6723259,-161.3317685,337.2968073,-1115.681741,778.4020939
0,0,0,0,39.23154783,108.6861951,-158.4844409,407.7463881,-1129.677334,721.9471114
0,0,0,0,28.30771209,116.1678478,-154.9414523,476.3371747,-1138.782286,662.4612437
0,0,0,0,17.20949671,123.1198213,-150.695199,543.2756033,-1143.101312,599.8414203
0,0,0,0,6.093445972,129.4444802,-145.8055155,607.5380094,-1142.509109,534.9869212
0,0,0,0,-5.047227489,135.150994,-140.2742791,669.2707876,-1137.095159,467.8389505
0,0,0,0,-16.2206967,140.2393685,-134.0928476,728.3791433,-1126.755788,398.3917854
0,0,0,0,-27.26897483,144.637925,-127.3484351,784.1766026,-1111.696252,327.5338011
0,0,0,0,-38.19779725,148.3542913,-120.0424852,836.4142833,-1091.819395,255.4196614
0,0,0,0,-49.01433476,151.3869725,-112.1658117,885.3920704,-1067.205809,181.8281326
0,0,0,0,-59.56763365,153.6943056,-103.8286014,930.381774,-1038.163932,107.7963052
0,0,0,0,-69.86799519,155.2832781,-95.02709229,971.3430875,-1004.695018,33.36564685
0,0,0,0,-79.9151877,156.1497059,-85.75683776,1008.480973,-966.7759627,-41.69160895
0,0,0,0,-89.56970169,156.2820271,-76.14669607,1040.882421,-924.8834074,-115.9847838
0,0,0,0,-98.84246148,155.686344,-66.19136008,1068.940593,-879.0662265,-189.8605955
0,0,0,0,-107.7306782,154.357808,-55.88836788,1092.315926,-829.2843705,-263.0159792
0,0,0,0,-116.1191028,152.3144704,-45.37175213,1111.308784,-776.1540172,-335.1420265
0,0,0,0,-124.0078514,149.5619563,-34.64667175,1125.326513,-719.7525826,-405.5604473
0,0,0,0,-131.4020158,146.0932582,-23.70057972,1134.713421,-659.9359679,-474.7649273
0,0,0,0,-138.1964882,141.9575416,-12.68855526,1138.986627,-597.6825169,-541.2912893
0,0,0,0,-144.4008434,137.1573711,-1.603152739,1138.547926,-532.7964113,-605.7394485
0,0,0,0,-150.0108742,131.6886278,9.55591689,1133.072493,-465.4098671,-667.6502602
0,0,0,0,-154.9536152,125.622811,20.64345251,1122.816454,-396.3414322,-726.462848
0,0,0,0,-159.2323856,118.9668591,31.65623924,1107.759672,-325.5912975,-782.155492
0,0,0,0,-162.8478433,111.7080149,42.60807981,1087.91337,-253.0396008,-834.861153
0,0,0,0,-165.747948,103.9509015,53.34155584,1063.478145,-179.7743238,-883.6919384
0,0,0,0,-167.9394489,95.69566221,63.86368115,1034.465063,-105.8333323,-928.6198597
0,0,0,0,-169.4188469,86.93328596,74.18032214,1000.876162,-31.03725008,-969.8273401
0,0,0,0,-170.1652651,77.78754665,84.14613528,963.1579557,43.50479829,-1006.651079
0,0,0,0,-170.1847548,68.255741,93.77025065,921.3272027,117.9054052,-1039.221846
0,0,0,0,-169.4718712,58.32899328,103.0564535,875.3235389,192.1181861,-1067.430542
0,0,0,0,-168.0364186,48.14799372,111.8731763,825.7765218,265.2334518,-1090.999506
0,0,0,0,-165.8832611,37.71052885,120.2278341,772.7219763,337.0202938,-1109.731461
0,0,0,0,-163.0058233,27.00764898,128.1231842,716.0775862,407.7753521,-1123.842257
0,0,0,0,-159.4445033,16.1895062,135.4488028,656.6194592,476.4844533,-1133.09343
0,0,0,0,-155.2007093,5.24814963,142.2143769,594.374254,543.0961175,-1137.460179
0,0,0,0,-150.2694667,-5.817555735,148.4164443,529.2191009,607.8044681,-1137.013438
0,0,0,0,-144.7183195,-16.8557901,153.9700416,462.1639047,669.452368,-1131.60566
0,0,0,0,-138.5482866,-27.87319808,158.8831926,393.1052129,728.2932333,-1121.388187
0,0,0,0,-131.7544783,-38.86998783,163.1515174,322.1748239,784.0163007,-1106.179475
0,0,0,0,-124.4254103,-49.70293142,166.7197389,249.8996939,836.611454,-1086.50181
0,0,0,0,-116.5672202,-60.368521,169.5907816,176.7234915,885.3499085,-1062.063313
0,0,0,0,-108.1676263,-70.87726583,171.7631817,102.2746799,930.7117337,-1032.977041
0,0,0,0,-99.34594164,-81.07894448,173.2054267,27.96429367,971.5785448,-999.5332374
0,0,0,0,-90.09859591,-90.98336244,173.9240794,-46.6679338,1008.522916,-961.8459382
0,0,0,0,-80.42281359,-100.5878085,173.9139404,-121.2785099,1041.096453,-919.8086599
0,0,0,0,-70.44447268,-109.7669314,173.1749706,-195.0710224,1069.11884,-874.03865
0,0,0,0,-60.16902412,-118.520507,171.7127063,-268.0362118,1092.571109,-824.5252006
0,0,0,0,-49.5808495,-126.8564046,169.519691,-340.3150188,1111.530189,-771.2056582
0,0,0,0,-38.83174096,-134.6545829,166.6271018,-410.772163,1125.605261,-714.8241524
0,0,0,0,-27.91784837,-141.922252,163.0386009,-479.3665769,1134.785794,-655.4102509
0,0,0,0,-16.82972314,-148.6608413,158.7464462,-546.3042631,1139.173612,-592.8605702
0,0,0,0,-5.72356228,-154.7749723,153.8109231,-610.5644406,1138.647003,-528.0736318
0,0,0,0,5.408280043,-160.2731485,148.2331783,-672.2898972,1133.290694,-460.9925183
0,0,0,0,16.57218748,-165.1535037,142.0052163,-731.3936308,1123.010642,-391.6085459
0,0,0,0,27.61109127,-169.3468303,135.2143867,-787.1830139,1108.003653,-320.8125694
0,0,0,0,38.5310211,-172.8599848,127.8617783,-839.4093597,1088.178716,-248.7611866
0,0,0,0,49.33880607,-175.6902317,119.9381156,-888.3736254,1063.612989,-175.2312328
0,0,0,0,59.8834721,-177.7978226,111.5541031,-933.3511549,1034.617015,-101.2578689
0,0,0,0,70.17547924,-179.1888689,102.7056494,-974.2987412,1001.191876,-26.88537654
0,0,0,0,80.21361407,-179.8581018,93.38898349,-1011.368969,963.3074783,48.0692167
0,0,0,0,89.86121138,-179.7961865,83.73090922,-1043.8066,921.4624704,122.3522248
0,0,0,0,99.12631948,-179.0079018,73.72842892,-1071.848707,875.6838357,196.1726996
0,0,0,0,108.0070998,-177.487665,63.37803399,-1095.207572,825.9443326,269.2721664
0,0,0,0,116.3883535,-175.2551971,52.81421379,-1114.189935,772.8441612,341.3529665
0,0,0,0,124.2704698,-172.3152153,42.04150032,-1128.180062,716.4814436,411.7063438
0,0,0,0,131.6583296,-168.6596243,31.04717341,-1137.535609,656.7068854,480.8357136
0,0,0,0,138.4457819,-164.3403353,19.98882123,-1141.810721,594.4755497,547.3425301
0,0,0,0,144.6430427,-159.358587,8.857717058,-1141.283701,529.6721563,611.6189351
0,0,0,0,150.2480185,-153.7076463,-2.350546717,-1135.859213,462.2685802,673.5977711
0,0,0,0,155.1849279,-147.4629527,-13.48520024,-1125.585792,393.2314797,732.3613736
0,0,0,0,159.4579737,-140.62999,-24.54472096,-1110.514817,322.5081539,788.0142236
0,0,0,0,163.0681633,-133.1945262,-35.54411692,-1090.646286,249.9911401,840.6624746
0,0,0,0,165.9630834,-125.2634397,-46.32454858,-1066.193797,176.7544377,889.4462485
0,0,0,0,168.1496587,-116.8357479,-56.89368654,-1037.163403,102.844001,934.3263198
0,0,0,0,169.624272,-107.901836,-67.25731535,-1003.557574,28.07505649,975.4892625
0,0,0,0,170.3662429,-98.58653951,-77.27033548,-965.8209762,-46.43389523,1012.261706
0,0,0,0,170.3813883,-88.88716677,-86.9410355,-923.9735572,-120.8085484,1044.788403
0,0,0,0,169.6643482,-78.79350393,-96.27405599,-877.9526007,-194.9946805,1072.953833
0,0,0,0,168.2249605,-68.44788548,-105.1373124,-828.3887023,-268.084309,1096.47916
0,0,0,0,166.0680522,-57.84732259,-113.5384235,-775.3183708,-339.8400849,1115.16464
0,0,0,0,163.1868829,-46.98147194,-121.4807514,-718.6605661,-410.5563662,1129.223295
0,0,0,0,159.6222315,-36.00339361,-128.8524301,-659.1832108,-479.2507351,1138.440077
0,0,0,0,155.3753115,-24.90355049,-135.6640201,-596.9107862,-545.8654595,1142.782178
0,0,0,0,150.4408751,-13.67958031,-141.9123992,-531.7495738,-610.5227233,1142.278343
0,0,0,0,144.8867473,-2.485323032,-147.5119751,-464.679303,-672.1423696,1136.82782
0,0,0,0,138.714127,8.686192632,-152.4707005,-395.6037925,-730.9615103,1126.571405
0,0,0,0,131.9188468,19.83512252,-156.7843825,-324.6474664,-786.6704637,1111.324893
0,0,0,0,124.5864683,30.82102267,-160.3984807,-252.3677377,-839.2299166,1091.603246
0,0,0,0,116.7259118,41.63702147,-163.3148709,-179.1772144,-887.941789,1067.125042
0,0,0,0,108.3243387,52.29521955,-165.5326245,-104.7156998,-933.2781554,1037.999484
0,0,0,0,99.50075798,62.64440123,-167.0199097,-30.38874229,-974.1214841,1004.515984
0,0,0,0,90.25162551,72.69506365,-167.7834766,44.25674049,-1011.041401,966.7900895
0,0,0,0,80.57420432,82.44508565,-167.8182941,118.8820274,-1043.589795,924.7133602
0,0,0,0,70.59435548,91.76780468,-167.1239099,192.6883169,-1071.587916,878.9051456
0,0,0,0,60.31754568,100.6636747,-165.706057,265.6673796,-1095.015349,829.3538358
0,0,0,0,49.72811597,109.1413171,-163.5575161,337.9586184,-1113.950789,775.9979422
0,0,0,0,38.97829398,117.0789995,-160.7091409,408.3721385,-1127.959542,719.5929883
